calculated_mw,mz_ratio,rt_min,reference_ion,A_01,A_02,A_03,A_04,A_05,A_06,A_07,A_08,A_09,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,A_25,A_26,A_27,A_28,A_29,A_30,A_31,A_32,A_33,A_34,A_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,B_53,B_54,B_55,B_56,B_57,B_58
90.03031,89.02303,1.501,[M-H]-1,464324437.7,668351432,275895613.1,68523009.38,68425523.58,416005136.7,122568426.2,284402571.9,85777854.5,338277115.7,57714938.92,372763810.4,102980011.7,79035329.4,181260525.9,540123914.4,62371727.89,125738535,81525744.76,153228071.9,202827391.7,239499299.2,85316087.92,185865694.4,416043548.3,106540134.5,85364000.7,64499542.79,95856629.29,129460757.9,90829134.42,58788312.15,300759303.2,69838673.67,140291323.4,136857571,299487324,177760678.3,237589977.4,206753019.2,687358018.8,379124241.5,511598346.6,273236645.8,447017613.4,326028718.2,168383746.5,237101927.8,719864780.8,380659916.7,277434222.7,593265661.8,160966560.1,122813716.4,476385020.4,405657091.1,193950753.1,485762862.3
200.03025,399.05364,1.507,[2M-H]-1,714310.4181,1580297.975,1231195.374,3909050.866,2177803.371,1911919.362,2799153.274,459449.6033,3340073.612,2395888.292,1165817.145,263552.5093,1960060.956,2946509.891,133285.367,129563.9655,882315.6665,818633.48,1841354.844,4128091.596,294189.5002,227860.6726,1501743.272,1889353.526,603500.3438,3811587.72,2683373.144,1817395.324,588349.9503,335531.9781,58130.442,883417.4058,96956.44879,793727.3533,537992.5447,87413.87408,104766.6038,812044.1763,2254060.736,2002061.036,158767.7782,124671.3302,123972.8413,95900.75614,3662767.087,136396.3691,109848.0485,571374.0029,129673.3665,156243.8338,3339655.047,115296.9146,3315335.023,1277522.849,4294977.841,3975351.939,3375521.885,6672782.95
234.944,233.93672,1.509,[M-H]-1,6487611.177,3628984.604,20019443.45,3585977.078,1787647.689,3452961.752,3887205.13,3997616.184,1912903.863,11426825.38,2430653.575,4054833.897,2179299.148,1566425.138,5572269.719,6520700.689,1701641.733,790511.0818,2448643.545,2532198.756,3055680.014,6095226.833,1735080.453,10784093,2907783.375,3763536.065,1122906.869,1650455.669,583898.4809,3630387.193,1099949.264,375772.952,863150.4223,907309.0179,8163941.639,3906373.562,3121247.296,1047370.548,1136773.031,887399.9776,4130589.284,3150581.768,3449732.051,5443258.221,1090379.734,3086050.944,5860967.697,4173202.176,465204.4502,853889.1774,1314220.925,5179046.051,2970464.634,3127749.125,4284436.666,6203274.35,1477763.56,4257018.643
252.03037,251.02317,1.509,[M-H]-1,910184.9901,360700.8957,4315102.547,1831250.577,1264345.143,151422.0337,1114642.376,125410.1361,1467810.736,1012498.758,511707.1851,142122.7149,1059271.843,411790.4198,91406.00868,118774.6864,529877.4282,443526.4247,997291.9562,1662714.703,136949.3218,533533.8688,888754.8187,5930942.367,223200.1602,1258422.233,3786999.588,1133918.682,151668.1493,141196.6008,49162.97981,430566.473,81640.74548,692274.9488,97611.00978,76424.02761,227671.1771,100387.4598,678722.7424,786267.693,128723.8263,107788.4726,102826.906,77643.46817,751270.657,125038.13,224591.6952,1798712.501,117548.4686,88995.56689,641200.4856,104996.2666,945085.1057,1194480.928,1040198.736,805588.9237,945901.3085,1273129.545
254.93055,253.92327,1.509,[M-H]-1,1367299.926,894619.253,5296020.556,829989.6746,352892.774,1016807.584,909390.6649,2228328.052,246296.6951,2518625.004,602753.7471,1623890.532,972161.9073,183851.2533,2900538.049,3325799.532,649696.1333,95347.55525,562149.1095,256925.1741,1269170.701,2861731.95,694018.9206,1840803.999,1278549.211,576771.7689,278718.8764,579312.0433,272826.6001,2134150.603,1142969.26,129742.9772,836012.0632,294086.3863,3300501.032,2938348.185,2188759.638,835414.1364,547611.2331,327966.089,1478524.02,1617235.748,2035797.569,4032006.439,331684.173,1580104.716,2015924.498,2313932.856,1540968.366,586245.6942,379362.2537,3883588.899,605250.0586,458358.2342,1356303.6,1058934.975,408234.7245,498843.6611
400.06073,399.05345,1.51,[M-H]-1,714310.4181,1580297.975,1231195.374,3909050.866,2177803.371,1911919.362,2799153.274,459449.6033,3340073.612,2395888.292,1165817.145,179854.2161,1960060.956,2946509.891,140661.3393,132130.4326,882315.6665,818633.48,1841354.844,4128091.596,294189.5002,227860.6726,1501743.272,1889353.526,603500.3438,3811587.72,2683373.144,1817395.324,588349.9503,335531.9781,59281.91855,883417.4058,98877.01008,793727.3533,537992.5447,89145.41134,106841.8725,812044.1763,2254060.736,2002061.036,161912.7289,147487.2707,126428.5567,97800.40575,3662767.087,139098.1758,112023.973,571374.0029,197094.0393,156243.8338,3339655.047,117580.7729,3315335.023,1277522.849,4294977.841,3975351.939,3375521.885,6672782.95
212.03508,211.02771,1.512,[M-H]-1,2500853.981,1849700.225,2628623.823,7418329.366,10131380.81,3602304.999,9744299.007,1514667.711,11653829.49,3978504.314,5617298.995,771059.2911,5984232.807,7274835.683,656955.4796,429368.7907,4031607.736,1684596.727,6397474.027,8349349.367,833393.323,489731.9112,6366097.298,3976045.605,1492992.134,9128898.985,7395683.076,4674148.77,3136185.928,319028.6773,210493.1963,5071017.133,96860.33881,6201448.645,1482399.775,190294.5035,411880.1885,2517177.168,4139124.59,5123535.938,419378.2805,750113.0877,123849.9508,763871.5451,5050858.832,160244.2744,299354.1722,2840464.358,960467.3173,476375.1534,4753864.601,115182.6243,6848982.406,9592078.958,6753630.169,7361830.912,6364150.665,8653734.583
226.01448,225.00715,1.512,[M-H]-1,12243162.82,37134359.14,31564020.94,83235510.51,61318720.09,47536390.67,75433504.76,12982820.64,69419300.88,49463491.92,35915471.09,3936684.676,46052495.42,81677480.55,11422016.98,5175570.797,38182353.11,22883795.93,69823453.93,93676939.06,16947075.98,16014184.72,38642814.74,51346042.7,18435797.28,98292893.22,53119538.99,32757147.86,20924976.05,12584522.18,4052671.43,26354046.8,5612543.816,35791239.13,27360501.57,8117577.009,11029692.43,12053141.56,6621136.356,31803925.56,10245047.17,13200660.68,10829756.9,10466803.66,40504052.46,5744021.266,5430587.378,18563310.45,10139455.39,4471947.128,38514046.45,6678700.112,57290597.46,71602555.76,62677836.33,76533312.51,53251066.87,79872191.98
183.01936,182.01214,1.513,[M-H]-1,1331506.242,1005606.01,1160597.938,1460051.984,612600.7411,464152.4276,1209909.775,297476.1288,235375.0352,1244729.149,344680.1092,516367.8188,279763.0698,813715.5074,457975.8428,103310.4781,1248157.123,173134.9979,1556770.741,492038.784,770383.0579,645888.3369,71629.4959,1569978.468,1229354.081,623546.374,3215448.805,474666.2982,989692.2816,617970.0719,1718007.202,2090603.798,132074.4651,2910535.638,998653.4961,224938.3787,366923.7707,4147432.404,523022.1139,156892.3713,756659.4985,551114.0676,366225.6938,505344.9598,990400.0523,5346192.416,743453.1605,243192.6179,489871.061,378315.0573,1327603.972,2153766.496,1333806.596,962905.7383,1766109.832,865241.9637,1023011.266,169996.2469
242.00952,241.00225,1.513,[M-H]-1,69687501.72,38392986.18,38395045.63,270751239.3,116407648.3,70994030.59,170803877.9,16144173.41,435330378,55503904.08,114775192.2,17532927.05,85071641.08,407104528.6,8845298.128,8138487.49,95385683.2,82446525.49,70099178.6,239053657.5,19394286.54,14131877.84,55955612.96,118173748.8,19968136.57,456603487.6,136352702.1,22280790.9,48546088.19,12355501.73,2883366.527,57317727.13,3418568.928,133267889.6,33776442.24,7367088.428,5711195.163,9279676.665,43900673.19,47754131.28,39497231.39,6990376.482,4557224.81,7003490.094,69081570.2,19323350.05,14830374.3,13568640.05,5581688.231,10057665.6,64879980.63,5056191.875,269325429.4,335794287.1,101416567.3,213309673.5,105855134.9,407047532.7
202.04475,201.03747,1.515,[M-H]-1,523602.5946,5265781.214,456102.3822,244371.5954,154791.0019,2017691.112,157494.1416,2243062.775,236083.0691,1771916.487,184676.2254,2228329.078,122060.9687,326504.773,526847.5478,4554662.674,128955.9216,125535.354,140151.267,278770.477,1061152.208,1879581.151,113832.993,321401.6279,3176352.474,256769.1095,191131.9614,94117.41966,91007.0487,469369.5305,145626.4163,141277.2296,7168498.966,152554.3726,273789.7289,1607534.067,2642694.003,978603.516,1616730.309,849269.1931,7817850.367,4026327.465,7277429.727,1969588.974,4335557.677,2511171.047,407591.357,1017240.673,11439514.59,3234944.104,1682617.006,10177471.55,229208.0052,203113.6598,3567190.74,1060270.071,468659.4636,1811380.312
210.01938,209.01181,1.515,[M-H]-1,9881887.702,4312433.797,439741.4213,15618543.79,12193152.97,8211164.224,7488394.153,1451716.748,7122773.116,7454149.346,6820115.744,1883670.007,8863456.853,15296781.38,486472.2404,441949.9088,6192394.901,3914955.349,13661807.17,18057015.42,2141942.553,2137382.328,7485996.291,7105463.764,2474694.897,16130919.41,10634614.48,7348703.637,4395557.948,2560543.379,426694.9329,6239965.467,802761.645,8244421.091,4807566.487,1467057.515,1671325.929,2677138.285,7789331.243,7699005.793,4322141.283,2450210.001,2327943.159,1484093.22,8779382.464,3547234.207,4543113.328,3551189.036,1999299.312,2528061.328,8511177.068,1146547.497,11203012.16,13489052.03,12300031.93,13818807.65,10862430.76,14512099.45
232.94844,231.94116,1.515,[M-H]-1,74895688.41,29992891.58,154680002.1,34193858.9,15855115.28,30131040.36,32107880.46,36304669.67,17147571.71,88483894.66,23219202.35,29240605.58,24473366.27,18436011.07,45655532.33,69520920.75,17433432.62,5977215.365,23356640.31,27156720.05,30367455.43,58078929.95,15308798.24,98790997.58,27952030.76,31119100.47,13031041.27,15712234.86,7626375.256,31159899.53,10365887.8,5990492.349,9110402.49,10379789.47,64344191.92,40242922,30012166.58,11652019.68,9916967.084,10815565.54,33512635.34,29719268.63,29592622.11,51794214.31,11002336.34,26520821.25,48595029.46,34969971.49,23036014.2,10800974.68,12956647.52,41791292.14,26956176.66,26849771.62,36472755.56,60019374.99,12116178.18,45010731.94
181.98837,180.98049,1.522,[M-H]-1,12044721.25,7205190.645,4446132.706,4229797.02,4418913.01,6440230.294,6111669.971,1288733.751,5072356.224,6859681.235,4049779.199,2123991.783,3067787.974,8554778.768,1143201.369,201918.644,3646084.57,339407.5285,3075225.976,8229688.86,2297897.71,807168.8628,2300419.419,11740345.54,2493274.028,12286610.75,4631376.477,1066103.726,1377372.987,1544668.995,360227.9399,1951837.151,512785.6317,3272878.807,3804618.784,108591.4712,1157124.749,632006.0906,2020839.316,1568627.741,4420045.714,1072855.417,927141.8846,874586.8724,2942369.019,2186476.915,2763240.716,1250185.431,577364.7719,1796496.02,2763760.397,581146.3403,4592432.741,6067493.678,4529764.797,7892107.174,3918386.484,3149141.481
254.02092,253.01366,1.522,[M-H]-1,38135708.24,14570346.39,4999613.669,8576495.067,6201040.178,5759084.367,6165526.476,1243504.118,2436797.412,9961534.664,3454981.025,1722004.476,5586484.317,3738647.532,238786.6432,644929.1376,3261877.727,901692.782,5734862.782,7912800.209,5621888.371,264570.6475,3062057.305,6604156.254,3775510.386,7599887.435,5175155.194,3863794.742,3495040.752,1340916.337,111522.9411,1907780.431,700984.1685,10336598.82,6060984.531,1040676.579,411469.1774,1369604.711,1403762.228,2656343.448,1165482.563,1129704.074,811207.8497,407910.2026,4385771.701,1825878.313,347617.9018,1799934.017,402915.1559,1397332.972,5631305.227,121551.6004,7375877.286,7767439.588,1034774.75,4775663.581,4731036.828,6849998.572
223.9988,222.99148,1.523,[M-H]-1,18964589.58,11635285.31,9583912.006,30681281.19,18493896.7,16077480.99,23468602.97,4683312.27,21073480.33,16976005.91,13685029.62,6292108.872,13247485.62,30164663.81,2527820.537,1131977.768,12084228.2,9254655.362,23321434.02,31201121.17,5232070.918,3984759.447,10168167.89,14521217.46,5511358.424,31617082.1,20102263.05,9275260.536,5700898.768,4989539.099,377526.6716,10336893.03,1697117.635,10711464.7,7678101.707,1953485.594,2828975.689,3949826.035,13659522.65,11113240.7,15449166.3,4113867.862,4644758.946,2969501.614,19409311.9,8860459.242,6980110.513,5278187.353,4017467.978,6565492.165,14443530.57,2278676.697,24335756.46,27329314.75,25116631.42,34520303.42,22101845.47,34057246.26
158.01815,157.01087,1.527,[M-H]-1,973219.9072,5800579.525,2697382.686,283477.009,176450.6354,5012411.224,644271.4777,5720218.457,236415.7548,2597136.754,230592.6307,3419612.512,777585.6486,274551.5891,2448798.365,6437875.423,152751.267,1574529.557,175368.3814,525274.6818,2280716.785,3852555.422,672382.7259,375847.9458,4750425.24,287423.2796,382838.869,109724.5106,1995660.542,2937862.622,1687428.868,709431.7688,9792486.747,288696.9204,1870975.484,4231575.137,8115877.491,3152203.267,3520136.448,3093975.684,9354298.408,5433956.814,9524785.681,4576118.82,7095714.958,5275014.951,2328774.853,3324159.001,11641318.18,7144000.543,3809347.784,10982777.46,1388281.858,279071.1958,4889108.442,2363588.56,905665.3311,2010164.303
196.00399,194.99625,1.527,[M-H]-1,7560481.575,6506463.073,5140055.24,11504056.08,9026000.846,8372747.645,11167811.06,1418373.347,9346187.626,7148818.349,6178026.077,2351218.129,5709137.899,5589542.696,1257149.775,1950119.062,5338582.072,2791943.805,9576640.815,5191191.344,2758615.493,2113799.805,6058984.208,11216929.28,3202403.044,13255473.58,7112794.151,4002191.063,3567399.354,1943109.573,547493.898,4137428.801,1244665.876,8089383.673,4576897.179,913224.0323,1279362.404,1674053.166,608002.0703,4871665.744,2635923.349,2158242.991,1432883.882,1342084.008,6980035.151,3423372.214,234666.1959,2029608.156,1263244.873,2202906.515,6271285.81,857341.7679,9218082.621,11648163.67,7706001.899,6662085.156,7324168.166,11745465.68
219.98918,218.9819,1.527,[M-H]-1,422592.3519,3530172.781,1388676.102,339095.1892,211070.2445,2647127.901,487410.9922,2128604.231,321918.655,1519877.478,275834.8975,2050107.565,526778.1582,445216.0748,2031200.51,3495779.184,184995.2657,950904.9495,191107.7636,390110.1415,1403801.027,3048594.939,469599.5659,449589.3008,3058121.047,350125.77,281657.9657,186762.0648,1028158.865,1672436.289,867377.8021,364097.8456,5744127.786,218314.8477,1154371.117,3441532.816,4220364.462,1945141.318,2208056.7,1519505.613,5865866.008,4651402.548,5410362.504,2647070.963,3867493.664,3075203.595,1172805.309,2647892.24,6640985.048,4175650.981,2069333.58,5736445.073,858198.4512,276962.1574,3307856.837,1237858.617,1612463.232,879380.032
291.09567,290.0884,1.528,[M-H]-1,273344175.1,57683913.67,49580738.92,33936739.68,25499208.75,6624087.514,37288404.19,2925996.748,54665783.49,124971278.5,34035278.02,144538619,25615427.23,18554955.83,25157654.88,1336644.233,14504125.05,24362690.19,25415280.38,28076374.33,396572665.8,771876.9324,30778238.17,205781814.9,9360440.529,36985723.29,21146085.74,18164765.84,16953513.39,101321356.5,771018.7193,16530501.09,85325816.35,16494437.19,4976630.621,374570.7046,6301473.681,2488817.023,17097224.78,1616878.792,21950444.1,4797644.836,5110462.096,819224.8377,12815294.95,16092363.86,343657.023,4901724.961,305730.6809,9954654.428,13027548.85,4145977.371,16200093.64,14785816.25,1297144.074,2521179.3,1388654.98,1595483.314
351.1167,350.10947,1.53,[M-H]-1,1401740.322,3569664.517,7218454.066,2561410.733,4691006.572,11804994.98,3556861.074,12076654.02,6175463.975,3733822.055,483090.5373,1165244.954,2193808.144,1559389.871,1816353.509,4855702.99,1856369.056,340469.5314,4538355.867,5390838.565,414643.5877,4972279.896,4276699.36,1099391.519,6920771.859,5811540.344,6107056.525,2138553.318,1598470.95,4337115.266,1188260.24,337390.4552,321922.3959,549175.4375,2764263.224,1935419.194,4446404.087,4845797.481,2144414.764,2630259.041,17504697.62,2345435.867,5225284.534,4982850.117,539302.7819,8667445.673,200515.0904,17647806.52,1771070.354,12712864.38,1135932.337,3885894.855,1370862.144,760463.6126,5720064.936,5843460.151,1143327.715,4617191.032
172.95301,171.94608,1.531,[M-H]-1,337136.8526,223513.6059,251908.9992,270524.2636,168388.1821,215192.268,171328.7716,2537591.555,225613.3511,240935.2006,220056.2996,219317.3152,136065.1591,262006.6676,121583.006,212250.2477,145771.6947,140883.5703,146464.8477,311223.1082,1056470.217,158918.09,131295.5362,358674.5504,594349.5958,274290.2196,224701.8424,104710.9342,94790.45969,1272756.878,111737.7731,144637.0063,1125023.038,174167.801,129836.5409,520021.0131,691232.1858,125149.625,131865.7728,144610.7406,593208.0164,723063.2224,2440375.223,795121.0178,162041.6123,322197.6966,133946.1198,452536.8886,1806468.108,1326911.73,163915.5837,1779838.789,268226.8067,199879.8943,225594.2432,258426.9842,168240.9396,322725.0845
180.00896,179.00099,1.532,[M-H]-1,250888.8219,163226.9047,143473.6506,1414571.141,1196597.282,380735.6748,2503698.337,125193.5739,1404710.374,428305.2215,818644.8667,140681.4093,662808.4755,581585.5925,81153.27997,117570.1596,1003636.711,104842.0329,1959929.7,1889070.858,140557.9171,105042.5225,875790.3974,584428.7894,112164.1198,2338647.793,1377653.681,726578.9889,340069.896,81530.92411,47628.00704,529806.7015,75444.44902,799578.6855,112846.5519,67633.4691,71291.97622,139741.7174,1275137.141,1502889.068,202232.7471,118113.6269,88324.79107,69981.7469,1983328.906,201028.5341,602025.7521,209994.965,103725.4687,376732.1596,854415.9008,98574.98491,2009359.407,3206199.408,1204365.667,2457184.503,1452095.434,3790652.784
153.9926,152.98531,1.534,[M-H]-1,29747300.25,15841463.86,15730361.16,27830437.04,23450559.49,18507089.12,31093945.88,7459899.101,19865339.38,15957924.36,21297372.81,7488649.348,16071251.94,18662227.93,4121618.456,5647245.884,18722167.24,14931087.69,19884260.25,27822007.49,8005371.563,5265212.545,12706905.78,26585927.54,5321712.206,34438225.1,20502625.72,14362660.01,6035281.852,4592108.119,1351249.593,9026519.175,1805870.103,10326819.26,7389708.835,2454098.443,2027491.049,3625840.375,10285450.88,10596592.56,7731963.934,4279659.36,2726775.62,1809926.559,12235244.86,5037523.419,3283594.97,5944308.447,2656094.065,3238656.529,12676537.21,1246334.524,17198734.79,19136369.02,21903344.34,40224561.84,15885115.99,31029598.02
230.03992,229.03264,1.535,[M-H]-1,2840734.6,6990938.543,1353374.188,345821.0376,215256.7576,1142855.813,219015.8204,7533836.555,328303.8121,4300655.774,281305.9976,5281106.505,177942.116,454046.7982,1011689.889,4498737.975,188664.5896,180096.6087,194898.3271,397847.8557,3591585.232,2359669.341,167839.8749,1232499.874,4662658.988,357070.4065,287244.5645,133855.8081,126556.9832,1211380.911,289271.2954,196464.1226,4031937.344,222645.0553,179951.7818,136258.419,1024752.22,168002.9148,168568.8292,184861.1865,4034557.978,1917745.556,3859209.73,2311985.808,209926.4424,1510201.009,171228.2127,154700.0972,2635056.118,3664907.101,200656.7525,3440416.136,342884.1145,282455.6163,211480.816,330356.6439,233117.9065,412551.2517
130.02542,129.01815,1.537,[M-H]-1,23629697.81,17719346.91,12706370.65,6064418.897,6251915.467,8408342.084,5979093.183,12214975.26,7098946.572,13467224.89,4402085.522,11096500.53,5741025.094,7230415.16,11450053.53,5916027.54,5732261.867,4130584.622,5589631.097,7403983.422,10980168.5,10520097.08,4747403.871,16784350.81,11732110.51,8124466.392,5353469.072,5083730.376,3884424.306,6372389.76,3995329.921,2139091.683,5174855.045,4822033.158,7553914.797,6461995.734,5808671.041,4269519.856,4345262.251,2991571.58,31541138.32,5276328.606,5338356.845,7313506.699,4597467.38,8859895.957,11152250.43,4372510.596,5716063.677,6286183.665,5764459.108,4607167.903,7044522.367,6677495.683,6342761.235,10426973.54,6177230.595,9203564.897
160.03613,141.01823,1.537,[M-H-H2O]-1,2529438.695,5350341.261,3369788.942,12770741.6,8758137.388,7520969.275,11957404.79,4861409.87,11028580.25,4143346.487,6771028.999,4059409.104,6759808.274,16256662.35,1060731.862,705846.0575,4572404.949,4817540.879,7671470.357,9322981.73,3788242.066,1658328.172,3355924.353,5049292.795,3743802.065,3931687.509,5400775.722,5322054.048,3168570.573,1594514.32,1809890.62,4637189.177,1860364.447,5265653.963,4450698.317,1213113.973,1595616.994,3200518.814,6200538.598,5082901.986,6764967.977,1277694.18,1805062.243,2298373.395,4512227.889,5563198.537,981691.4666,3242309.058,1669187.454,1719326.8,6069311.278,2105370.099,2860296.366,7195610.762,6247282.534,10541685.29,7979452.509,12552024.78
112.02599,111.01872,1.539,[M-H]-1,33365453.55,40905986.15,62644514.39,42562354.44,36301804.15,56923019.67,44251867.25,27698926.13,36966791.85,65523336.79,28474430.83,19676682.18,28389818.31,36319062.36,16940290.17,38054085.05,23148374.49,15309280.85,41735822.36,37707645.95,14597176.12,32268338.55,31851150.69,53189542.79,32798455.69,53576430.81,35459757.61,11067215.28,21040417.15,23044141.61,14143735.37,17367896.25,8622716.655,28123302.71,29466328.47,20167913.16,10140331.74,20753580.6,16844360.64,18139175.7,6719978.007,23720616.14,10789556.43,13927943.13,15648469.49,6979095.458,10679606.04,20155866.3,17290728.56,9707287.776,17930055.98,9128526.524,32001911.55,49741157.12,30543453.83,27204628.67,25341512.25,31389926.31
123.03082,122.02354,1.54,[M-H]-1,15306237.69,9692963.8,12619758.03,11187118.8,11642332.77,9695270.081,11458469.55,4594755.507,7671762.968,12409182.02,8675988.623,7843219.049,10722016.67,6605237.012,9706090.088,7323304.145,6673941.35,5843521.115,9144591.502,11073127.5,7907863.151,8349713.521,10071878.21,11592002.04,7517906.633,11699024.57,8756604.985,9310621.244,8307795.428,7257576.547,4287402.221,6584346.495,3301756.311,8782421.764,7778910.342,5965024.929,6540513.397,5898852.377,6648270.983,7213820.925,5695861.02,6315907.356,4289163.538,5539547.066,6987854.784,4385745.388,2971563.718,12769552.78,6946859.546,5999560.94,8233725.809,5095117.389,10938390.74,7757332.235,9955482.674,12813217.77,7296827.801,13465618.01
208.01529,207.00731,1.54,[M-H]-1,686882.0946,722393.5433,747155.5385,1460011.234,896545.7826,887957.3656,368493.6846,135748.6774,973016.5073,282892.9107,234502.1344,172048.2085,978114.5657,553703.1818,191343.0469,127482.531,704455.0363,263780.7796,1312280.657,1239268.405,152408.3924,372087.7979,895264.3222,696671.9732,431130.3134,1183214.175,879845.5428,484476.026,445875.7007,363132.3336,51643.53698,624082.7665,92604.3324,802753.2046,608029.7337,63643.1799,165409.1214,275078.4296,583900.1033,340411.0983,316964.8113,249590.7913,114022.0643,222370.0656,307355.6658,156817.8964,389865.4103,274615.5313,216444.404,240357.8079,460496.5465,103783.0895,308188.7497,639261.6566,550156.8626,330461.0933,744641.9808,535262.4353
175.04725,174.03997,1.542,[M-H]-1,219894902,203192057,205486837.5,52494331.28,70588751.55,111473614.9,76238531.41,110798165.6,68310531.87,103761542.6,29973452.79,71489080.11,48279207.2,26617389.93,127447798.7,37586238.78,10283093.35,20750506.33,15789903.74,45689179.76,84835743.66,102606108.5,39621360.26,229693793.8,144643305.5,82402336.18,46561751.33,5665821.625,9277265.296,51469844.48,38216601.69,9184386.683,38240920.51,29406209.39,55017069.13,19087130.62,58242909.14,53823383.22,9017006.551,30661252.29,80856899.96,90535115.84,34803521.3,42066681.67,18325539.64,63512323.11,36261050.63,50790705.18,40962874.28,48661880.75,34488039.91,65933963.24,28519142.27,18711328.07,52127162.26,74617181.8,63926498.06,80117575.95
115.02614,174.04001,1.542,[M-H+HAc]-1,219894902,203192057,205486837.5,52494331.28,73641346.24,111473614.9,79412446.79,110798165.6,71367228.09,103761542.6,30058203.6,71489080.11,48278517.58,27834831.56,127447798.7,37586238.78,10818739.64,43837138.28,16508854.91,45689179.76,84835743.66,102606108.5,39621360.26,229693793.8,144643305.5,86366511.52,46718612.71,5665821.625,23587037.92,51469844.48,40095561.11,9184386.683,38240920.51,28500040.52,55017069.13,19881461.9,60686495.15,53823383.22,6413887.199,55174813.33,108224326.1,90535115.84,34803521.3,42066681.67,18325539.64,63512323.11,36261050.63,50804152.95,40962874.28,48661880.75,34488039.91,65933963.24,28519142.27,18711328.07,52127162.26,78099367.75,63926498.06,83788140.94
166.04697,165.03969,1.545,[M-H]-1,587200.4409,382285.5202,478173.8749,104379.7997,66116.74219,79625.39805,67271.34933,65765.59251,81412.9874,468920.9663,78881.78406,809173.8891,52136.58096,89880.4277,310022.1471,62032.8681,55081.66056,53620.61447,57508.65919,119072.7855,280104.3679,316369.3658,48622.11991,475233.71,215272.1193,99080.16781,319437.0184,40200.89732,35055.96412,107877.0294,64514.60916,46689.25077,69212.13983,65161.39828,255514.4378,123336.162,118274.4154,38638.91738,51776.40852,126767.1006,799238.0438,185633.1748,489308.5231,84390.45708,63365.10897,194671.1198,540201.9282,61247.8825,48377.79747,165361.5286,57612.48886,273869.3964,97902.89101,75402.05722,64136.67447,92046.17531,66058.92821,116325.9742
88.01473,87.00738,1.547,[M-H]-1,103023511.3,58964415.32,52689567.89,52956731.42,28802642.94,56439378.55,35262161.25,39806134.95,33887037.07,67508677.54,32404538.65,39290040.64,37575708.04,42133790.35,48102457.75,78981105.88,26013579.92,17476117.78,38487240.81,37935703.72,39993705.59,62723588.64,35695387.96,53804100.17,34760933.55,44810115.04,29320034.5,40924543.66,30050165.45,38119696.52,24886672.31,27262597.88,20446967.01,49541455.83,43090117.91,33161941.43,52956031.52,41866785.47,19527307.3,28507065.2,108227029,45821819.45,45714315.49,54275486.89,35635242.93,82754188.16,43092302.89,67799529.75,48763820.89,58605706.51,34433332.05,65283473.74,40636389.61,52436094.03,45657482.14,85822876.85,31125036.49,82756550.31
165.99316,164.98544,1.55,[M-H]-1,25815166.07,9878192.029,10647383.25,42306537.37,7130974.159,14034050.82,7110510.762,4322718.795,14976796.94,6288434.486,9687640.682,2921361.298,5993195.311,13239233.57,5701233.428,1843886.853,3984101.398,3306218.854,29550856.66,34970059.21,3324544.363,3079826.414,12473857.96,11289307.52,3136747.284,20383555.96,6680644.414,6037569.133,3281830.923,231400.9397,775771.6464,11165237.29,1133428.864,4718926.443,13417674.42,1255833.844,2061057.318,4041165.414,4228409.616,3717709.701,5636132.692,2698925.878,2718555.379,1899424.089,14134877.93,5070652.467,2379543.961,2840442.097,2608565.476,3340246.627,4440022.107,1420081.511,18713851.53,31766155.39,603333.3717,15734914.88,6367032.286,32606957.1
474.07791,473.07063,1.551,[M-H]-1,383278.4776,254104.391,219182.1938,5222169.895,3941899.326,2790114.086,5709426.186,191256.0394,4494378.765,273910.3607,3636914.813,214916.5354,2565079.606,2698647.728,123976.4505,179609.8823,2630572.512,2186149.735,3641749.07,7249637.465,214727.8785,160471.6296,3614551.743,407763.8935,171351.1696,5013385.427,4583420.336,2533039.379,1868010.049,125043.9009,72760.47569,2933659.63,115255.169,3295974.357,407256.3885,98540.0645,108911.5087,712798.6394,3395717.195,2439377.32,186331.4663,138751.8338,134932.2429,106909.8942,2974891.174,189081.3985,141199.4146,283108.4856,158459.5895,123249.5587,4126533.83,150591.2852,2819641.091,2086871.091,446347.4869,2200906.68,3016283.631,3766230.703
407.07375,406.0668,1.552,[M-H]-1,8639209.693,2903439.214,639729.4942,684198.5813,126524.1359,3041603.555,128733.6469,685403.6593,462553.7343,644687.9495,714096.8826,381659.3123,107922.6292,176650.9844,80403.72414,429547.6947,110893.7273,105857.6188,110051.2997,233847.9716,141919.4764,438799.208,102501.277,5956456.309,443630.3661,538150.756,168837.3025,78678.08953,70710.1976,82320.69952,48089.37099,92204.55293,75932.9465,130866.8473,141180.3607,59263.18505,364964.9297,73941.26616,99081.79275,108658.1538,2015277.825,191251.7399,79193.11603,69489.07364,121755.4267,1350973.842,93322.52112,126120.0151,102167.6828,243503.8138,117942.5097,88989.42394,201541.2513,150186.4952,122734.9843,293495.4107,126413.5003,355458.5384
