"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"132.06538_0.979",2.4792132601221,20.0005487884549,9.116168446983,7.68058974558701e-13,1.01886761315353e-11,18.9356079516021
"316.94788_0.91",-3.2371561424691,24.8863366663769,-9.11289173585356,7.7772337140334e-13,1.02263801204702e-11,18.9232264751608
"308.09892_1.357",2.23617154305237,27.8833785072444,9.08893892891515,8.52185731259735e-13,1.10619701524184e-11,18.8326921074512
"188.98565_1.624",-2.63806145972625,22.1044560010418,-9.08776022567882,8.56029711594753e-13,1.10619701524184e-11,18.8282358083194
"169.99086_5.068",3.80423098570776,19.1951807184661,9.08546785979846,8.6355556098333e-13,1.10638443240514e-11,18.8195687981275
"135.04406_4.288",1.93788430705406,20.8425419117868,9.07677430868157,8.92706151105373e-13,1.13403942415844e-11,18.7866963852264
"374.90662_0.902",-2.35979558516566,18.5900391053823,-9.0645173687715,9.3549421591645e-13,1.17840826021744e-11,18.7403400045244
"229.05929_0.925",3.16505409967463,21.0776788789412,9.06149140141673,9.46371322851926e-13,1.18217551079586e-11,18.7288938568461
"239.03625_5.377",-4.27094779748002,20.6765480666057,-9.0513843735794,9.83632135260903e-13,1.21856576095545e-11,18.6906575044816
"126.00076_5.079",3.90885745358635,20.3993243930424,9.0461196010181,1.00362211689014e-12,1.2331389780478e-11,18.6707370081258
"420.19903_1.197",4.82802074742883,20.7943731502445,9.01230913475897,1.14210305218874e-12,1.39188006116335e-11,18.542757035643
"366.05741_1.354",3.48237032551083,21.8388465376664,9.00587522753054,1.17055499289849e-12,1.41504994706035e-11,18.5183935348857
"249.06171_1.202",-2.8152449721235,22.3107325884833,-8.97594575022918,1.3125688735237e-12,1.57403259312963e-11,18.4050179831749
"335.06193_1.235",-3.36973531381779,21.7043579421894,-8.95820054761014,1.40482207899982e-12,1.66357249179536e-11,18.3377663208773
"337.07741_1.208",-2.99387915753412,21.7999304958884,-8.95734500738762,1.40943099705144e-12,1.66357249179536e-11,18.334523368723
"291.07218_1.232",-2.52526429955949,21.7113466235571,-8.95085242416091,1.44490644926769e-12,1.68722162148173e-11,18.3099112881209
"206.0454_5.037",-1.52464047458601,23.8482094952405,-8.94957728084155,1.45197858019442e-12,1.68722162148173e-11,18.3050771150028
"165.03955_1.214",2.67336173921276,25.0130793189137,8.94142882104356,1.49800005317036e-12,1.72730929207874e-11,18.2741828466091
"207.0505_1.18",-1.70825776324576,24.3652599809089,-8.83021056044031,2.2945205043628e-12,2.62556201224415e-11,17.8520356585934
"271.0467_6.927",3.69447514801618,18.8394693549869,8.79049002047825,2.67252331447792e-12,3.03493367303213e-11,17.7010631521365
"308.09892_1.2",2.31906900632176,27.5053864162537,8.78401928734828,2.7397775391438e-12,3.08791468509516e-11,17.6764587666322
"148.49839_1.913",-2.79548148028647,20.8668664973708,-8.74941129355152,3.12943671737476e-12,3.50076540249609e-11,17.5448182459752
"383.0228_1.731",-3.1615496867883,19.9651063963854,-8.73279987824282,3.33578913986764e-12,3.70396142271229e-11,17.4816047855479
"232.02835_4.662",-3.77186883112439,20.6935571379819,-8.72225116771092,3.47387089697206e-12,3.80136307250166e-11,17.4414533058932
"200.99702_1.893",-2.49979197630357,20.1896104495655,-8.722224454764,3.47422775805688e-12,3.80136307250166e-11,17.4413516196065
"227.02283_1.437",-3.14214413414908,25.8328585905776,-8.69784213567309,3.81580617418196e-12,4.1448503297817e-11,17.3485183719271
"103.03878_2.201",2.15498591131668,24.5242148721038,8.6917019578383,3.90701901741815e-12,4.2133967677049e-11,17.3251343788864
