"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","P.Value","adj.P.Val"
"291.02282_0.799",-0.0680573212305496,1.47657758896475,1.31730908947409,1.5446349101953,20.8257147331269,15.3143536973148,1.80633371163892e-07,6.40646356394605e-07
"246.18123_0.863",-0.0303626592436081,1.48427450106017,1.4293476161283,1.51463716030378,22.5544183109877,15.2446842785983,1.91311377323031e-07,6.7701321110323e-07
"171.07653_1.383",-0.267074211648711,1.76729111232014,2.20427614808642,2.03436532396885,23.4801160731535,15.2071456148728,1.97333151681571e-07,6.96778119654397e-07
"207.60298_0.966",0.20848162565394,-1.40030346441826,-1.34951324442236,-1.60878509007221,19.1080384548098,15.1686717586903,2.03708442758379e-07,7.17701268526208e-07
"184.04848_0.931",0.110825969558508,-1.31824242630604,-0.868898948497635,-1.42906839586454,20.379786240212,15.1589510917907,2.05352629424853e-07,7.21900432956091e-07
"258.89943_0.926",0.170635936535711,-2.23418798710971,-1.66239600698437,-2.40482392364542,22.5799643689319,15.1099543907474,2.13851337238609e-07,7.50124690621581e-07
"115.03955_1.121",0.444433282019582,-1.5008338548707,-1.27474133633587,-1.94526713689028,22.1893556024191,15.0872720594103,2.17907967484493e-07,7.62677886195726e-07
"385.21316_7.595",-0.845031999420821,-3.39394698027344,-3.49602222157059,-2.54891498085262,20.892325076826,15.0761459657188,2.19926803289213e-07,7.68059470568018e-07
"256.06954_1",-0.244005815159613,-1.18421023490824,-1.3453056189224,-0.940204419748622,20.1468672700914,14.9815598634118,2.37889866461434e-07,8.28978661293556e-07
"329.19458_8.359",0.0881911566276752,-1.21356431236464,-1.83995820205183,-1.30175546899232,22.9336198470657,14.9611303382136,2.41964904628291e-07,8.41342021321901e-07
"572.29896_7.178",1.37669757928575,-1.11812772813271,-1.36176059287037,-2.49482530741846,19.2075410278826,14.9251052864134,2.49327399971801e-07,8.6505767468477e-07
"328.18624_7.88",-0.449686724206635,-1.94041066037888,-1.54444337417603,-1.49072393617225,20.9478043798551,14.8155181938872,2.73180152183694e-07,9.457603533301e-07
"153.04083_2.843",-0.322601625370057,2.82891865378875,1.54488123632105,3.15152027915881,23.4318026221329,14.7852648662062,2.8017183443609e-07,9.67866337142858e-07
"132.0657_1.109",0.128294294441301,1.28238192870647,2.4111956524764,1.15408763426517,20.659565671905,14.7343037906747,2.92370155505564e-07,1.0078245533194e-06
"92.02537_0.804",-0.415963187962655,1.12946847168812,0.999497071168588,1.54543165965077,20.2534484361059,14.7061076451375,2.993538669808e-07,1.02967407694258e-06
"537.39026_7.795",0.0480478612930453,2.17572661957584,2.34105794613602,2.1276787582828,20.9493805253527,14.6840132109723,3.0494660726764e-07,1.04665545204119e-06
"289.09073_1.164",0.528729712221725,-1.04849110149839,-1.28854778357537,-1.57722081372012,21.3736564279103,14.6682830072059,3.08994083110546e-07,1.05827158078204e-06
"104.07122_1.088",-0.240950874018944,1.42328801510415,1.32729896988262,1.66423888912309,25.3656870042167,14.6422984759314,3.15802059338122e-07,1.07927213426904e-06
"213.1234_1.728",0.573981158393857,1.94216564775045,2.42937404679861,1.36818448935659,24.0679867917701,14.5906022392587,3.29811322213988e-07,1.12474117575539e-06
"392.1811_4.531",-0.0553638653195092,-1.83970752339449,-1.48344555226134,-1.78434365807498,18.7759092860734,14.5493210527828,3.41458501923576e-07,1.16197818565038e-06
"410.25833_8.803",0.416130007844338,-1.49871937368914,-1.32896960885119,-1.91484938153348,21.184192369375,14.4976778016439,3.5663020315768e-07,1.21102511540353e-06
"198.0374_1.468",0.0934400383319998,2.08926590057877,1.24807730134498,1.99582586224678,24.2466784411054,14.4851608408559,3.60411204991942e-07,1.22126599398543e-06
"134.03514_0.798",-0.366124741458892,1.28600110045339,1.24783406000433,1.65212584191229,24.7485618366566,14.4010785945907,3.86907353816966e-07,1.30396158320743e-06
"118.06546_3.633",-0.0522622375002329,0.811489110965051,0.80950148277343,0.863751348465284,25.65464736891,14.3999793211142,3.87266785990177e-07,1.30396158320743e-06
"118.06548_3.651",-0.0522622375002329,0.811489110965051,0.80950148277343,0.863751348465284,25.65464736891,14.3999793211142,3.87266785990177e-07,1.30396158320743e-06
"147.11291_0.872",-0.0635875800645645,0.911216307847332,0.379613236192082,0.974803887911896,30.4124052988405,14.3788377114636,3.94247037703562e-07,1.32467004668397e-06
"185.06882_0.918",-0.0756289186785629,1.32913450717508,0.9650287111415,1.40476342585364,22.7643026558331,14.3570358934968,4.01581516614127e-07,1.34647920276501e-06
"202.14375_7.658",0.138011901281398,1.6705876584687,1.75972105269894,1.5325757571873,19.9015286867216,14.3186871364536,4.14826648038444e-07,1.38797343871982e-06
"130.06515_3.645",0.0606504109467216,0.939516802134057,0.857572612258634,0.878866391187335,24.1528239595238,14.2564676283792,4.3728465929399e-07,1.46005505488119e-06
"188.07075_3.649",0.0273491435638112,0.798312712006355,0.886192819093883,0.770963568442544,30.5338126628164,14.2181553075707,4.51734867823179e-07,1.50515417337326e-06
"331.2269_8.303",0.365222956731667,-0.749893382171215,-1.04141058343393,-1.11511633890288,22.3751602556312,14.0914441977199,5.03140819716645e-07,1.67294322555784e-06
"160.04546_0.8",0.146123384937161,1.59449854110239,1.18975095968101,1.44837515616522,21.4762807563861,14.0371107864372,5.27000630510004e-07,1.74863410871927e-06
"375.10439_6.862",-0.975383641156696,-2.01278700434597,-1.98606648837087,-1.03740336318927,21.6104637540682,13.9507194499049,5.67372928095389e-07,1.87868712290506e-06
"459.22369_7.606",-0.706459313472202,-3.15229485853249,-2.42405457903828,-2.44583554506029,21.3791012107026,13.816801429518,6.36381136447645e-07,2.10282462478352e-06
"430.71016_5.809",-0.0787420684224106,-1.74751441959485,-1.07968497570286,-1.66877235117244,21.8707110574906,13.7075594441784,6.99071233959523e-07,2.30520183760206e-06
"313.17993_7.625",0.135712835082268,-1.42153170931935,-1.84311508199385,-1.55724454440162,22.914919280427,13.6450130217434,7.3780402016375e-07,2.42502875401218e-06
"708.25512_1.087",0.0247688697208792,1.06095718611113,1.54708158783292,1.03618831639025,20.8221281659578,13.644001060521,7.38448605545061e-07,2.42502875401218e-06
"247.12889_1.167",-0.333966350227481,-1.30199179880283,-1.31752499979623,-0.968025448575344,26.5245485306122,13.5307697302599,8.14377570463883e-07,2.66888419396377e-06
"162.11252_1.02",-0.267543975444767,0.840026881226239,1.21457308689341,1.10757085667101,25.3181769764133,13.5180448653106,8.23400550298908e-07,2.69292475056774e-06
"221.07692_0.99",-0.0608537391218467,-1.2851156734117,-1.68131727815235,-1.22426193428985,22.1294216195736,13.4962128966827,8.39122577068912e-07,2.73873135583228e-06
"98.0606_1.167",0.317812391071075,1.03849619722076,1.38794461356693,0.72068380614969,24.4072382370804,13.4096415301374,9.04582962324515e-07,2.94635593442842e-06
"129.1025_0.875",-0.0631514560256376,0.880093082954285,0.370005087478474,0.943244538979923,25.5597093493077,13.389537856904,9.20525314524812e-07,2.99217597144929e-06
"218.11372_0.981",-0.00173059357213986,1.04398199922968,0.784540168679262,1.04571259280182,21.5105926476758,13.3856191007041,9.23666568328067e-07,2.9962842338447e-06
"437.71155_4.738",0.245912015027736,-1.42655018077452,-1.62196908497582,-1.67246219580225,18.6740448154338,13.3817247195228,9.26799254640379e-07,3.00034809412991e-06
"118.08662_1.297",0.0503382624036235,0.60290509245295,0.534113340089773,0.552566830049327,29.2345262411216,13.3571580352926,9.46815638025847e-07,3.05894283054505e-06
"150.07618_0.985",0.200964052934761,0.790629239585086,1.05741616163492,0.589665186650325,18.8863230576691,13.3377881440257,9.62912370220326e-07,3.09688863167753e-06
"221.07692_0.979",-0.0608537391218462,-1.2992113713942,-1.72090981322563,-1.23835763227235,22.1150971310748,13.3373691745696,9.63263648340481e-07,3.09688863167753e-06
"216.95065_0.804",0.416597717030871,2.00104321445934,2.12959771581153,1.58444549742847,25.2682007382331,13.3360363832144,9.64381986180282e-07,3.09688863167753e-06
"431.31365_8.47",0.448456859485324,-1.62738074977706,-1.27340722361431,-2.07583760926239,22.3262857851719,13.3285763298586,9.70666487686439e-07,3.11081067138064e-06
"255.1452_3.028",0.127505154971373,1.02058343928961,2.1709486215334,0.893078284318235,20.6119891297335,13.2485037235647,1.0408469023485e-06,3.32904139508658e-06
"219.09762_1.179",-0.26069748566558,1.06841905238781,1.48525091630821,1.32911653805339,22.6265730639684,13.2303145371489,1.05750718527512e-06,3.3755629353982e-06
"244.07927_1.279",0.40358708906971,2.14304017801194,2.02542387694054,1.73945308894223,26.4293487358911,13.1960429049323,1.08965075064605e-06,3.47122275056106e-06
"365.10555_1.127",0.281933121765862,-1.18580970408052,-1.5635739492516,-1.46774282584638,23.7639433819001,13.1547029262998,1.12977103113286e-06,3.59186168463755e-06
"323.23755_8.165",-0.0857298130402331,1.77303358885907,1.55354749587685,1.8587634018993,20.6343018499957,13.1069433487434,1.1780274056815e-06,3.7378364601743e-06
"237.08697_1.235",0.0286708379853536,1.09644910201947,1.32165342391169,1.06777826403411,20.5311911983613,13.0690529540752,1.21782401482419e-06,3.85606726185172e-06
"384.15005_1.127",0.144549500168638,1.45794528830004,1.7106836034328,1.3133957881314,24.5813081178246,13.0669046943436,1.22012153335534e-06,3.85606726185172e-06
"391.24835_8.022",-1.0107026439304,-1.95872872149419,-2.32981235280838,-0.948026077563787,22.0759244407961,13.0425705534047,1.24646117821964e-06,3.93152577161769e-06
"234.96119_0.805",0.453640052789199,2.02483650554999,2.14602741546342,1.57119645276079,25.0680764567574,13.0401377636284,1.24912656444618e-06,3.93216172949921e-06
"190.10749_1.181",-0.201651482637837,0.5263533526944,1.75460892092499,0.728004835332237,23.008219326432,12.9778229167143,1.31944425274676e-06,4.14534060508628e-06
"163.07135_0.972",-0.301648659247583,0.519587519739395,0.653581743185026,0.821236178986978,22.043024018921,12.9629490783728,1.3368248432142e-06,4.19169440033371e-06
"84.0815_0.871",-0.0530312835065301,0.867658242588151,0.349419526384064,0.920689526094681,29.0212644194712,12.9127195396341,1.39728794596434e-06,4.37268933678254e-06
"290.14612_0.994",0.00498285791298971,-1.44196386692841,-0.605811776271522,-1.4469467248414,21.116809666115,12.8738885686112,1.44596203051331e-06,4.51615538297307e-06
"276.10792_1.57",0.172993601944239,-1.58304774123869,-2.00137802865375,-1.75604134318292,24.2894598333713,12.8603089972005,1.46339435449631e-06,4.56167458940648e-06
"374.97351_0.927",-0.317933576215526,1.96353316882598,2.02258180912539,2.28146674504151,19.9030371182231,12.8528114964872,1.47311189517659e-06,4.58301478499385e-06
"379.21136_7.705",0.310512554409967,2.04161477109868,2.61559951538065,1.73110221668871,22.5574645376989,12.8408273322039,1.48878326161278e-06,4.62275892127238e-06
"205.09729_3.648",0.0439066897214313,0.806655283743502,0.898807829482222,0.762748594022071,29.919938520868,12.610658556633,1.82561674759308e-06,5.65763947409429e-06
"364.18651_7.634",0.22775214752723,-1.1454653195208,-0.813932452206002,-1.37321746704803,24.164963914591,12.5408889696725,1.94257372596529e-06,6.00842571054379e-06
"261.1445_1.564",-0.398085049154615,-2.3696691324469,-2.09911430920292,-1.97158408329228,21.9897759586078,12.4919522578296,2.02920448776615e-06,6.25789506578027e-06
"403.17104_1.207",-0.286426513693634,1.27914811314945,1.27685862132065,1.56557462684309,23.3200711193595,12.4909216723297,2.03107120556026e-06,6.25789506578027e-06
"302.14971_5.66",0.522695835814518,2.0918695597081,2.00442488634566,1.56917372389358,23.7361656156935,12.4839085077102,2.04382146854712e-06,6.2850463657056e-06
"229.09717_5.598",0.071362558588291,-1.14427646437917,-0.91434299808803,-1.21563902296746,22.1450740942087,12.4692173330689,2.07079940117942e-06,6.3550138840983e-06
"98.98474_1.387",-0.372364552643764,-2.62588423671572,-1.98229457236615,-2.25351968407196,27.2894108427295,12.4671971812703,2.07453774036041e-06,6.3550138840983e-06
"438.16303_7.565",0.857860442989869,-1.18684889087854,-0.12702166868117,-2.04470933386841,21.3064096490929,12.3869088739119,2.22889997428129e-06,6.81479762251521e-06
"346.90849_0.806",0.182065818191136,2.42300875527454,2.58098572700473,2.2409429370834,20.6412621676778,12.3748016520378,2.25318671531646e-06,6.87588144865213e-06
"267.17431_8.062",-0.488681874133915,-1.46042577171301,-2.22652447478278,-0.971743897579091,22.762876204839,12.3558624174944,2.2917278631811e-06,6.98014822449816e-06
"276.11905_1.126",0.111950044002833,1.18135243126921,1.58159521788298,1.06940238726638,22.6967823530494,12.3289594680119,2.34764928301377e-06,7.13182845049832e-06
"375.1046_7.065",-0.734673107695098,-1.58539341948982,-1.91396272408166,-0.850720311794718,22.1663408518433,12.327622536323,2.35046476501386e-06,7.13182845049832e-06
"227.07915_3.657",0.0774961161568256,0.921226411955015,0.932637594998009,0.84373029579819,24.9520000253455,12.2983782534573,2.41293142287762e-06,7.3074735311436e-06
"128.07088_0.983",0.145118682221773,-0.155840937895285,-0.859544225135594,-0.300959620117058,22.4873729578372,12.2855345486823,2.44090546519078e-06,7.37819151978123e-06
"426.32158_8.547",0.144576967495729,-0.626937747364889,-0.768072035841537,-0.771514714860618,24.6079757172524,12.2272087110523,2.57221917140412e-06,7.7604192770529e-06
"201.98393_1.404",0.00677110105641553,1.28594873951875,0.661009387366845,1.27917763846233,24.2104640971964,12.0058240985962,3.14082169353444e-06,9.4580215526056e-06
"362.20746_5.426",-0.0991430081324141,-1.22339104767726,-0.824369548926397,-1.12424803954485,25.7700065427033,11.9674147428126,3.25199195034899e-06,9.77434868692465e-06
"255.09739_0.986",0.33305460950019,1.87045881733051,1.63733290773034,1.53740420783032,22.6565869263696,11.9066517245963,3.4362313769624e-06,1.03086941308872e-05
"168.06561_1.142",0.0720655582534506,0.957992200160109,1.4238171836736,0.885926641906658,25.5545318264942,11.8904321834947,3.48721040050795e-06,1.04420033756298e-05
"524.34484_7.415",0.111335222775374,-1.11960225252689,-0.797343290235681,-1.23093747530227,20.2633910579877,11.8798065617934,3.52103027367081e-06,1.0523528683106e-05
"115.03951_1.818",-1.34779176199638,0.818391798438044,1.04343313369392,2.16618356043443,24.7544488073799,11.8670852770569,3.56196631715569e-06,1.06121987586099e-05
"456.33194_8.096",0.0228126798214907,1.07813261088406,2.03415718915108,1.05531993106257,20.4537566830223,11.8664582895268,3.56399657557324e-06,1.06121987586099e-05
"229.11833_3.18",-0.0768275192381743,-1.47320486420315,-1.12743556796066,-1.39637734496497,22.8839113818702,11.8513630542386,3.61323914263999e-06,1.07387889602485e-05
"76.07648_0.951",-0.558916572998798,1.27794300332934,0.353365846117356,1.83685957632814,21.6905014738086,11.809560868019,3.75330374123673e-06,1.11343360056019e-05
"169.09487_0.901",-0.0841280943855588,-0.703912485572276,-1.03362422198278,-0.619784391186718,26.2119690768954,11.8054146044731,3.76749874562836e-06,1.1155710571471e-05
"354.20252_7.076",-0.000776530488531247,-1.89888875526881,-0.862815845029952,-1.89811222478028,22.5630675906134,11.7939832900977,3.80692244611887e-06,1.12515707851958e-05
"332.14494_1.172",-0.181834158958792,-1.36706389138623,-1.27633043538595,-1.18522973242744,22.4421195944268,11.7557414002665,3.94193371696876e-06,1.16290687842553e-05
"327.08712_6.57",-0.612373935252484,1.03495590677415,1.59125644952558,1.64732984202664,19.8768162455622,11.7301267619923,4.03512202336806e-06,1.18820198326484e-05
"230.96623_0.807",0.416896026559699,2.06864242851377,2.24692356364778,1.65174640195407,22.6208193284252,11.6734523447077,4.24948281955878e-06,1.24901925967142e-05
"224.9638_1.399",0.393945489219848,-1.99963452391508,-2.22517441427145,-2.39358001313493,20.3165983371658,11.6448881853196,4.36194538747264e-06,1.27971780117763e-05
"117.06627_0.985",0.145662089083412,-0.707432736922226,-0.576917952535402,-0.853094826005638,20.1454276140386,11.635907411413,4.39793599534352e-06,1.28790933001252e-05
"261.1446_1.2",-0.284014089875713,-1.55793278727012,-1.29433830762395,-1.2739186973944,25.0957614212262,11.6157884396779,4.47968047026939e-06,1.30944506054028e-05
"377.26802_8.337",0.345630924213085,-1.18095571105358,-1.16579966383814,-1.52658663526667,23.1066124037511,11.5829241120465,4.61660095739639e-06,1.347000937478e-05
"191.06635_0.992",-0.173941769602294,-0.8560223345994,-1.06701908801705,-0.682080564997106,23.4659252019207,11.5443003484114,4.78305654040515e-06,1.39302157636617e-05
"442.25494_7.576",0.0990150835926862,-1.05060263519838,-0.865602065695025,-1.14961771879106,22.8169393719103,11.511424155407,4.9296213347344e-06,1.43309210386814e-05
"198.05842_7.645",-0.199668154961414,-1.38548394530006,-1.08792660967544,-1.18581579033865,19.9663662163167,11.471370761622,5.11447061343301e-06,1.48412638164347e-05
"247.12882_2.434",-0.181185699706491,0.981843952357453,0.841996386642789,1.16302965206394,25.5210409278465,11.4659695255198,5.13993983981685e-06,1.48881016049867e-05
"495.31879_7.977",0.151058572076873,-1.1036877106546,-1.00522580835967,-1.25474628273147,20.566191252605,11.4386032678873,5.27101161795184e-06,1.5240098808426e-05
"343.17464_7.796",0.260654107410159,-1.52880275688228,-1.99798132960982,-1.78945686429244,23.3270693301553,11.4192636618148,5.3657170675215e-06,1.54858669796823e-05
"232.12907_1.036",-0.20574754899863,-1.25703819216314,-1.23943572336475,-1.05129064316451,22.2277613160572,11.4127444096658,5.39803619026239e-06,1.55510212268209e-05
